text,label
@Reborn21s Jadilah warga/Rakyat Indonesia yg kritis waras dan teliti.. Itu hoak dan cebi pun makan taik ahok,-1
@agusdewo6 @als_who @ak4lseh4tl0hgw @bachrum_achmadi Lah Ahok bekas gubernur bukan??fans Ama Erick Tohir di angkat… https://t.co/8R5YTaUK9n,0
"@GunRomli Kata pak Ahok jg dlu, bangun rmh ilegal di Jkt, tnpa surat2 resmi, di tanah negara pula tp bs di pasangin… https://t.co/3kW4yJEiQS",0
@DemianRicko77 @ediasmawan @NpwArif @pedskiibax @AL_FAQIRDanAWAM @machbeach @PinokioMukidi @oemjioemji… https://t.co/7TFbcwPSD4,0
@yazid_fadhlan @jumianto_RK @aniesbaswedan Saya muslim saya pilih ahok .. krn suara2 soal surat al maidah 51 sdh mu… https://t.co/u1pPYnNiOr,1
"Meski Terpaut Usia 30 Tahun, Puput Nastiti Devi dan Ahok Tetap Tampil Romantis
 
https://t.co/E2Pd64SSMv via @tribunnews",1
"@ListyoSigitP Ya pak Kapolri,semoga pilihan pak Jokowi bisa membawa perubahan yg banyak di tubuh polri sendiri,kepa… https://t.co/O7dIwFsSZ2",0
Anies tidak setenar Ahok namun Anies bisa membawa dirinya sehingga menjadi sosok yang dipilih Masyarakat Jakarta un… https://t.co/EDNAoNp8ZQ,1
Pertamina banyak tikus nya ditambah Dateng Ahok yakin tikus pada kabur? https://t.co/XY2m6JzeJT,-1
@kenshinov @kingtiger11 @ak4lseh4tl0hgw @bachrum_achmadi Kalo Ahok ga jujur ga mungkin Mentri Erik Tohir mempercaya… https://t.co/l0NpvVb5wO,1
lebih suka Jokowi/Ahok ? kak thataanma,0
Jokowi/Ahok ? FollowBack caramencinta,0
Jokowi/Ahok ? FollowBack caramencinta,0
Jokowi/Ahok ? FollowBack caramencinta,0
lebih suka Jokowi/Ahok ? kak thataanma,0
Jokowi/Ahok ? FollowBack caramencinta,0
Anies tidak setenar Ahok tetapi Anies terlalu pandai bila dibandingkan dengan Ahok dan lewat pertimbangan itu membu… https://t.co/0qP6l9ROyT,1
Anies tidak setenar Ahok andaikan saja tidak ada pasangan AHY selain mereka berdua maka Anies pasti kalah dan tidak… https://t.co/48kgkpmYFd,1
@TongSate Jokowi-Ahok,0
Jokowi/Ahok ? FollowBack caramencinta,0
@aniesbaswedan Penghargaan itu membuktikan Anies Baswedan sangat layak next RI one...,1
*Anies Baswedan dan Sutiyoso Mendapatkan Gelar Kehormatan Pemuka Utama Budaya Betawi Dari Majelis Adat Bamus Betawi… https://t.co/BPExiyZOB0,1
Kaget baru nyampe gang rame bngt jalan nya ampe ditutup katanya anies baswedan mo dateng 😪,0
Anies Baswedan Terima Gelar Kehormatan dari Bamus Betawi https://t.co/lIis2zv70K,0
@TohidTri @DarulDharul @aniesbaswedan @mumungwisnu_1 @RD_4WR1212 @MudrikaReka @ERWINFRISK1 @fauzanindonisi… https://t.co/be3SbLJ7Jp,0
Lantunan Pantun Anies Baswedan: Bertemu Golkar: Selalu Menyenangkan https://t.co/OL1mS3Kkfu,0
@SipenkAyas Lu harus baca ini ya dan gua nunggu lu share link media yg menyebut anies beli penghargaan secara spesi… https://t.co/zL2qMf3CUU,0
"Gubernur Provinsi DKI Jakarta Anies Baswedan menerima gelar kehormatan tokoh Betawi hari ini.
https://t.co/1F9vwa1ePX",1
Gubernur Anies Baswedan dan Bang Yos mendapat Gelar Kehormatan Tokoh Betawi karena dinilai Cintai Rakyat dan Sukses… https://t.co/0LQXM2uUGv,1
"Gubernur DKI Jakarta, Anies Baswedan menghadiri perayaan hari ulang tahun Partai Golongan Karya (Golkar) ke-57 di k… https://t.co/JL6dGWUdNu",0
Lu korban pembodohan tmn lu bong 😂😂😂 mn bs jd referensi klw yg dimaksud penghargaan yg diterima dr hasil membeli 😂😂… https://t.co/cU0BsVEsrm,-1
Anies Baswedan Puji Kiprah Golkar di Perayaan HUT ke 57 Partai https://t.co/SnHVIH7pgJ https://t.co/I9O1nXScwM,0
"Terima Gelar Kehormatan Tokoh Betawi, Anies Baswedan: Amanat yang Harus Dijaga https://t.co/h5Z61Py6Xw",1
Gubernur DKI Jakarta Anies Baswedan mendapat gelar kehormatan dari Badan Musyawarah (Bamus) Betawi. Ia pun dipuji l… https://t.co/Bf93EyYSy8,1
Anies Baswedan Puji Kiprah Golkar di Perayaan HUT ke 57 Partai https://t.co/BlCuRWajrJ,0
"Sy dukung Pemprov DKI bayar uang kompensasi. Siapa yg gusur, Anies dilantik 16/10/2017, penggusuran 2017. Apa masuk… https://t.co/Db9N8RUyrV",1
"“Kita tidak punya apa-apa, yang kita punya hanya Nama Baik. Jaga itu baik-baik.”

-Ny. Aliyah Rasyid-
(Ibunda Anies Baswedan)",1
"Pantun @aniesbaswedan: Bertemu Golkar Selalu Menyenangkan, Semoga Sering Ketemu Lagi https://t.co/leeWBiTAka",1
"Anies Baswedan Diganjar Gelar Kehormatan Tokoh Betawi, Dinilai Cintai Rakyat dan Sukses Membangun Jakarta
https://t.co/JdkWvRaVvf",1
"@marlina_idha Anies Baswedan Diganjar Gelar Kehormatan Tokoh Betawi, Dinilai Cintai Rakyat dan Sukses Membangun Jak… https://t.co/V5kqK0xDoZ",1
@JustKaka04 @BossTemlen @echoPiR Pak Anies Baswedan musti belajar masuk gorong-gorong kota dulu kemudian jualan janji TAPI BOHONG,-1
"@marlina_idha Memang sangat layak beliau mendapatkannya,bagi yg berfikir waras,orang Betawi sangat beruntung di Pim… https://t.co/7v3qAyKKbh",1
Luar Biasa Narasi Sumpah Pemuda Anies Baswedan https://t.co/gFucBt0tF2,1
Gubernur DKI Jakarta Anies Baswedan mengklaim banjir di Jakarta lebih cepat surut. Hal ini dikarenakan jajaran Pemp… https://t.co/YYCc55znAe,0
"Gubernur DKI Jakarta Anies Baswedan menjamin kali ini banjir di Jakarta akan bisa kering dalam satu hari, karena se… https://t.co/ptsBhquvg7",0
"@kang_waqfi @RomitsuT Bukannya perencanaan nya sejak akhir jaman Majapahit bonk ? 🙄😅

Udah gak pernah bawa Persija… https://t.co/K9IDrFHorS",0
"ANIES BASWEDAN: ""PERPOLITIKAN DI INDONESIA TIDAK SEHAT"". ANIES SEDANG BE... https://t.co/TIo2yPOVU6 via @YouTube",-1
"Pakai Batik Coklat, Anies Baswedan Hadiri Acara Puncak HUT Golkar ke-57 https://t.co/Zuhv4A4oaJ #TempoMetro",0
Anies Baswedan: Banjir Jangan Anggap Sebagai Given https://t.co/7Dt7lftkcv #TempoMetro,0
"Calon presiden RI 2024-2029:

Anies Baswedan (P)
Probowo Subianto (Gerindra)
Agus H Yudhoyono (PD)
Salim Aljufri (P… https://t.co/GPI2IEfUiY",0
Kecerdasan Intelektual IQ EQ n SQ lengkap dimiliki Anies Baswedan https://t.co/ZshKqNBGLN,1
Ia berharap Ibu Kota bisa terbebas dalam bencana banjir pada musim hujan kali ini.  https://t.co/G4rnmCTcgm,0
"Anies Baswedan Mendapat Gelar Kehormatan Tokoh Betawi, Anies Dinilai Sebagai Tokoh Teladan Dalam Pembangunan Kota J… https://t.co/Goje7L3NY2",1
Jakarta belum membuahkan output yang begitu signifikan. Tentunya bisa kita simpulkan bahwa baik itu Purnawarman mau… https://t.co/q4e9DxpZud,0
"@OposisiCerdas Anies Baswedan akan ""digulingkan"" pelan²...!
Danger...!",0
"Pemprov DKI Raih Penghargaan Simpul Jaringan Geospasial, Anies: Kami Tak hanya Membangun Fisik… https://t.co/u3s7eR8Lj6",0
"BMKG menetapkan Jakarta, dan 5 wilayah lain berstatus siaga banjir hingga besok. Gubernur DKI Anies Baswedan sudah… https://t.co/cCV1hLc60J",0
"Selamat ya pak @aniesbaswedan, tapi kenapa cuma bapak, bang Yos dan pak Fauzi Bowo, mantan gubernur lain nya sepert… https://t.co/wt955cH49B",1
"Gubernur Provinsi DKI Jakarta, Anies Baswedan menjadi salah satu di antara 11 tokoh yang menerima Gelar Kehormatan… https://t.co/jLcvILMePv",1
Anies Baswedan hingga Haji Lulung Dapat Gelar Kehormatan Tokoh Betawi – Viva – https://t.co/9Sp9tkUpVU https://t.co/MIibT26Xjp,0
New post: Pendukung Anies Baswedan bukan Kelompok Radikal https://t.co/xr1hdYGHJG,0
"Terima Gelar Kehormatan Tokoh Betawi, Anies Baswedan: Ini Amanat yang Harus Dijaga Sebaik-baiknya
 
https://t.co/5kXIX7TqHr",0
"Dapat Gelar Kehormatan Tokoh Betawi, Anies Baswedan Bilang Ini https://t.co/NmAwpSRvrg #AniesBaswedan #TokohBetawi",0
Anies Baswedan Sebut Surutnya Banjir Jakarta Bukan Semata-mata Karena Gravitasi https://t.co/FigGSMojZ4,0
Anies Baswedan Hadiri Ultah Partai Golkar https://t.co/TkqMjiyAzr,0
Gelar Tokoh Betawi diberikan oleh Majelis Adat Bamus Betawi https://t.co/1ypik3mPQ7,0
Gubernur Anies Baswedan Dapat Gelar Tokoh Betawi https://t.co/NaXegXleeI,0
Anies Baswedan Dapat Gelar Pemuka Utama Budaya Betawi  https://t.co/iio4pWPeIb,0
"Anies Baswedan Mendapat Gelar Kehormatan Tokoh Betawi, Anies Dinilai Sebagai Tokoh Teladan Dalam Pembangunan Kota J… https://t.co/hLYYviGZfD",1
"Anies Baswedan mengapresiasi Gelar Kehormatan yang diberikan oleh Bamus Betawi. Menurutnya, penghargaan itu harus d… https://t.co/EM6f6U0mQF",0
Gubernur DKI Jakarta Anies Baswedan menerima gelar kehormatan Tokoh Betawi. https://t.co/fxGLHr2qk3,0
Anies Baswedan Siapkan 3 Langkah Cegah Banjir di Jakarta https://t.co/7wPpqlYgMW,0
"Anies Baswedan Diganjar Gelar Kehormatan Tokoh Betawi, Dinilai Cintai Rakyat dan Sukses Membangun Jakarta
https://t.co/MfqYZpCblY",1
"Dianggap Tokoh Teladan Pembangunan Kota Jakarta, Anies Baswedan Dapat Gelar Pemuka Utama Budaya Betawi
Bobby Andhik… https://t.co/WNBFiuEmLG",0
"@Mdy_Asmara1701 Kita aminkan, semoga Anies Baswedan menjadi Presiden Ke 2024 😋 
https://t.co/zUcoyYjXEO",0
@abu_waras Ane tetap milih Anies Baswedan ah,1
Anies merupakan satu di antara 11 tokoh di Jakarta yang mendapatkan gelar kehormatan yang diberikan saat Pelantikan… https://t.co/EDIoMGvkqk,0
"Ahoker, hater, buzzerp mhn tenang

https://t.co/0xMvu3AjXH",0
"Anies Sebut Perlahan Mulai Mampu Kendalikan Banjir di Ibu Kota
Selengkapnya: 👇 #Anies
https://t.co/nrKvAWezuS",1
Anies Baswedan Siapkan Skenario Antisipasi Ancaman Banjir di Jakarta https://t.co/rtDsbkZqCf,0
Anies Baswedan dapat gelar Tokoh Betawi https://t.co/c13t9CoMT7,0
"Gubernur DKI Jakarta Anies Baswedan mendapat gelar kehormatan dari Badan Musyawarah (Bamus) Betawi.

https://t.co/3csUQRAUOf",0
"@BossTemlen Itupun karena Pak Anies Baswedan smart dan ilmiah menyelesaikan kasus di Jakarta, klu gak Indonesia bak… https://t.co/8TIPPUDnmj",1
"Pemprov DKI Jakarta Raih Penghargaan Simpul Jaringan Geospasial,Anies Baswedan: Kami Tak Hanya Membangun Fisik https://t.co/E3WtDCqdd7",0
"Terima Gelar Kehormatan Tokoh Betawi, Anies Baswedan: Ini Amanat yang Harus Dijaga Sebaik-baiknya
 
https://t.co/uNCXWTVmJb via @tribunnews",0
"@democrazymedia Intinya, Pemerintah Tidak Dapat Diadukan dan Digugat ke Pengadilan, kecuali Pemerintah DKI Jakarta… https://t.co/6nIHPOea9R",0
Video Gubernur DKI Jakarta Bapak Anies Baswedan Makna dari Hari Peristiw... https://t.co/a4GbnNJJjQ via @YouTube… https://t.co/Ps2ZJ8suaa,0
"Anies Baswedan Dapat Gelar Pemuka Utama Budaya Betawi
https://t.co/hrSpsWYqKE",0
"Viral Gubernur Anies Baswedan Membaca Buku ‘101 Cara Ngeles’, Benarkah? https://t.co/TvB4Vmsgei",0
"Beredar foto Gubernur DKI Jakarta, Anies Baswedan sedang duduk membaca buku berjudul ""101 Cara Ngeles"". Benarkah?
https://t.co/xTjInMwwAG",0
"Anies Baswedan Terima Gelar Kehormatan Tokoh Adat Betawi, Begini Katanya https://t.co/HHCHnV7qmD https://t.co/6LgQD1PuBa",0
"Anies Baswedan Terima Gelar Kehormatan Tokoh Betawi: Amanat yang Harus Dijaga

 #Sindonews #BukanBeritaBiasa .https://t.co/FPvqgcYtpu",0
"Anies Baswedan Terima Gelar Kehormatan dari Bamus Betawi

#anies baswedan #bamus betawi #haji lulung #anugerah… https://t.co/GwVbl7YNbD",0
Anies Baswedan Klaim Punya Skenario Ampuh Agar Banjir di Jakarta Cepat Surut: ASKARA - Skenario atau simulasi disia… https://t.co/BIt2Wqgwlu,0
@AgusHamra @FroghoA @FerdinandHaean3 @Nicho_Silalahi @ganjarpranowo @GanjaarPR @PDI_Perjuangan @sn_setyanovanto… https://t.co/3fbbBh7GoV,0
"@null Terima Gelar Kehormatan Tokoh Betawi, Anies Baswedan: Amanat yang Harus Dijaga S  https://t.co/QQzdZacUJm",0
"Terima Gelar Kehormatan Tokoh Betawi, Anies Baswedan: Amanat yang Harus Dijaga #LengkapCepatBeritanya… https://t.co/RjwPcDmhLq",0
@AgusHamra @FroghoA @FerdinandHaean3 @Nicho_Silalahi @ganjarpranowo @GanjaarPR @PDI_Perjuangan @sn_setyanovanto… https://t.co/7nWWyDJAnj,0
@cangklong_the @KodokAnti @roestopo @aniesbaswedan @DKIJakarta @pemkab_blitar @PemdaKabgor @Humas_DKI… https://t.co/TOLs7qoQk2,0
Anies Baswedan Klaim Punya Skenario Ampuh Agar Banjir di Jakarta Cepat Surut https://t.co/xmp7kxWTf7,0
Anies Baswedan Dapat Gelar Kehormatan Tokoh Betawi https://t.co/IG14MRKqjd #TempoMetro,0
"Anies Baswedan Klaim Wilayah yang Dulu Banjir 3-4 Hari, Kini Kering Sehari https://t.co/jUzK1VekxI #TempoMetro",0
Dianggap sudah berjasa bagi kemajuan masyarakat hukum adat Betawi dan peradaban Kota Jakarta https://t.co/HmYaFKBSGt,1
"Anies Baswedan Dapat Gelar Pemuka Utama Budaya Betawi
https://t.co/3E99JzUblj",0
"Dianggap Tokoh Teladan Pembangunan Kota Jakarta, Anies Baswedan Dapat Gelar Pemuka Utama Budaya Betawi
https://t.co/9FnjxgaDog",0
Gara2 SETITIK PUAN maka Rusak Susu Anies Baswedan SEBELANGA...Mendingan jangan dicampurlah Bakal Rusak semuanya...👎… https://t.co/1WXZx5hphV,-1
@Listy9021 @rockygerung_rg @Andiarief__ @SisiwittFrida @KRMTRoySuryo2 @AgusYudhoyono @Edhie_Baskoro Yang tidak bang… https://t.co/MWBxU2OMSF,0
"Terima Gelar Kehormatan Tokoh Betawi, Anies Baswedan: Ini Amanat yang Harus Dijaga
#Anies #Betawi #Jakarta

Selengk… https://t.co/b6rs3XTmK6",0
"@maspiyuaja @Lisaamartatara4 @sherinasinna Enaknyaaaa jadi Anies Baswedan. Masuk Gereja sambil pidato, ucapkan sela… https://t.co/GLmLsPXX0L",0
@SINDOnews Bekasi jawa barat btw. Suka ada yg salahin anies baswedan alnya kl ga dijelasin.,0
r,-1
"Deklarasi Relawan Anies Baswedan di Purbalingga.
Hari minggu, 31 Oktober 2021.

Ayo, teman2 para pendukung kita sal… https://t.co/yExADubE71",0
"Penipu &amp; pembohong dijadikan pemimpin yg salah adalah wan got @aniesbaswedan &amp; @Pak_JK 
https://t.co/jQY7C7Aznl",-1
Belakangan ini sangat ramai berita tentang aduan kepada Gubernur DKI Jakarta Anies Baswedan atas meningkatnya angka… https://t.co/te17Mg27EB,0
"@Z4_98 @baseema_heluwa Waduh itu ya artinya... 
Klo bgtu sya ralat, AB aja yaaa anies baswedan for 2024 🙂",0
Anies Baswedan hingga Haji Lulung Dapat Gelar Kehormatan Tokoh Betawi https://t.co/askIS3vyeB,0
"Gubernur DKI Jakarta Anies Baswedan menegaskan dalam menghadapi banjir, pihaknya telah menargetkan agar 6 jam air h… https://t.co/TS1AvNNk7L",0
@bambangmulyono2 Harusnya bawa Anies Baswedan juga yg ahli bhs kata kata,0
"aku sih gak kaget, kalian aja yg mau dikibulin berulang kali, 

https://t.co/fI4hE7EHK3",0
"Terima Gelar Kehormatan Tokoh Betawi, Anies Baswedan: Ini Amanat yang Harus Dijaga https://t.co/VOH9niedjC",0
"Dianggap Berjasa, Anies Baswedan hingga Sutiyoso Terima Gelar Kehormatan Tokoh Betawi https://t.co/DPMHIbdPNB",1
"@liputan6dotcom @fahiraidris Selamat buat Bpk. Anies Baswedan, Gubernur DKI Jakarta.",1
@silentreader73 @verxeus Wkwkekwk dr belakang kaya anies Baswedan,0
"Anies Baswedan meyakinkan dalam 6 jam banjir akan surut setelah hujan berhenti karena petugas lurah, camat, BPBD, i… https://t.co/ZEXUg2s1Oi",0
"Musim hujan tiba nih. Jumat yang lalu warga Jalan Binawarga, Pancoran mengalami banjir. 

Eits tenang Anies Basweda… https://t.co/6V0Qi4MoRB",1
Seandainya Pak Anies Baswedan Yang Diwawancarai Pasti Jawabanya Bahasa Inggris Juga https://t.co/0g6GpYzZ8H,0
Gelar kehormatan juga diberikan kepada sejumlah pihak selain Anies Baswedan. https://t.co/a1zCCbF983,0
Bamus Betawi akan memberikan gelar kehormatan kepada Gubernur DKI Jakarta Anies Baswedan. Kegiatan itu pun akan dil… https://t.co/m46BLyHrTt,0
"Jadi, hari ini melihat Anggaran DKI Jakarta

Semuanya dimulai oleh 58% yg memilih Anies Baswedan

Pilihan rakyat
Ko… https://t.co/Tdws827eqN",0
"Jika Puan Maharani dengan Anies Baswedan, Apa yang Akan Terjadi?

Disponsori pula 9 cacing
.
.
🙉
https://t.co/NwDQXapEaJ",0
"Dan ini ada tontonannya... Check it out!

Keren! Anies Baswedan Pamerkan JPO Flyover Tapal Kuda Lenteng Agung… https://t.co/ZuGPnTNEUf",1
@NyaiiBubu Kalau yang bilang Anies Baswedan Gubernur DKI anggep bener aja...meskipun salah.,0
"@abu_waras Lg di tes itu pendukung kira2 marah gak klo ganjar ke PKS
Atau bisa jadi pemecahan banteng seakan akan g… https://t.co/tWUqznyFdY",0
Anies Baswedan dan Haji Lulung Diganjar Jadi Tokoh Adat Betawi: ASKARA - Majelis Adat Badan Musyawarah Betawi menob… https://t.co/E6To5hOpbe,0
"@6undul0h Resiko seorang pemimpin seperti pak Anies Baswedan yang menjadi gubernur rasa presiden, selalu diharapkan… https://t.co/ktWbt2obaB",1
Pengamat politik digital Bambang Arianto menilai sangat mungkin bila Partai Keadilan Sejahtera (PKS) mengusung Ganj… https://t.co/J5XuC4vnQA,0
luar biasa Pak Anies Baswedan disapa warga luar negeri karena prestasinya membuat balap mobil formula E Jakarta ? https://t.co/ZrUjydWFXB,1
"@ManogiSimarmata @nazaqistsha Ahok itu Nusantara yah🤣🤣🤣
Anies Baswedan juga Nusantara kalau gitu.. 
Terus yg Pribum… https://t.co/wOxIW3REuh",0
"Jika Puan Maharani dengan Anies Baswedan, Apa yang Akan Terjadi? https://t.co/4ZYmoYbIB2",0
"Yg bilang Anies Baswedan kerjanya ga jelas, gw sangat ga setuju. Kerjaannya itu JELAS. 

JELAS JELAS GAK ADA.

#nodebat",-1
"@ChusnulCh__ @LaingenLisa @SBYudhoyono @PDemokrat Inilah yang saya tidak suka dari lae @jansen_jsp ini, sudah mirip… https://t.co/qqpZAhhEas",-1
"Dianggap Berjasa, Hari Ini Anies Baswedan Terima Gelar Kehormatan
https://t.co/CwoIjyVdYL https://t.co/p0xHBBC6P6",1
"Jika Puan Maharani Diduetkan Dengan Anies Baswedan di Pilpres 2024, Apa Yang Akan Terjadi? https://t.co/bp6fvmRVJc",0
"Alhamdulillah...

Semoga pak @aniesbaswedan dan keluarga tercintanya sehat selalu dan Allah mudahkan semua urusanny… https://t.co/4C4pMb3HiO",1
Pak Anies Baswedan niiih gara gara nya........😂😂 https://t.co/2aXnbJoFUs,-1
"@NenkMonica Demokrasi Pencitraan ala Anies,

Anies Baswedan Unggah Foto Baca Buku Bagaimana Demokrasi Mati
https://t.co/UjQ9zvv4rh",0
"@NenkMonica @nyuduk Anies Baswedan Tak Konsisten Soal Penggusuran, Warga Merasa Ditindas: Dibohongin Kayak Binatang… https://t.co/2fTut0y0jO",-1
@Mdy_Asmara1701 Yg dapat penghargaan Gubenur DKI mulu ya.. Bpk Anies Baswedan smartNya luar biasa .,1
@faktaanies @kebijakananies @marlina_idha @Relawananies @tatakujiyati @PutraWadapi @kebijakananies_ Mungkin maksudn… https://t.co/bWt0cHmPOa,0
Pemprov DKI dan Pak Anies Baswedan gak bosen hampir tiap bulan dapet penghargaan ??? https://t.co/7AHcUR5qrv,0
Sangat realistis bila PKS mengusung Ganjar pranowo- Anies Baswedan di 2024. Hal ini diungkapkan pengamat politik Ba… https://t.co/y1p8HNbpqc,-1
"@tatakujiyati Pendukungnya Pak Anies Baswedan diem aja nih? Ga ada yg bilang: ""Kofar Kafir"" ""haram"" dan lain sebagainya kah?

☺",0
"Banyak pembenci Anies mengatakan Anies Baswedan itu Pembohong, saya tidak mengenal Anies tetapi anggapan sebagai Pe… https://t.co/U9RHhGryXo",-1
"@BBCIndonesia Awal pndemi spertiny pmrintah indonesia mmang tdk serius, trbukti dri keinginan Bapak Anies Baswedan… https://t.co/YMWryEEWR7",-1
@geloraco Jadi wakil puan sama dengan merendahkan Marwah Anies Baswedan,-1
"Jika Puan Maharani dengan Anies Baswedan, Apa yang Akan Terjadi? https://t.co/gjarXV869s lewat @Repelita Online",0
"Hari Ini, Anies Baswedan Akan Dianugerahi Gelar 'Pemuka Utama Budaya Betawi' 

masya allah ini baru pemimpin yg ga… https://t.co/Gt0N5uKKaa",1
Gubernur DKI Jakarta Anies Baswedan akan mendapat penganugerahan gelar kehormatan tokoh Betawi dari Majelis Adat Ba… https://t.co/PEvBOMbqdI,0
"Jika Puan Maharani dengan Anies Baswedan, Apa yang Akan Terjadi? https://t.co/JHP5A072iG https://t.co/4QzG9FPCqR",0
"Pernah baca tulisan @at_institute dlm sebuah buku kumpulan tulisan para tokoh alumni HMI judulnya ""Membangun Karakt… https://t.co/3udv0QPLoz",0
"@6undul0h Gugatan 1997 ( Sutiyoso)
Di setujui 2003-2004 (Sutiyoso lagi)
Terus yang dilaporkan LBH Anies Baswedan ?… https://t.co/oprpaSBIlb",0
Berarti yg tercapai cuman kebohongannya ??  https://t.co/NJP0DljXa0,-1
@0663Dedit @FerdinandHaean3 Anda mau sampai se fanatik apapun dukung Anies Baswedan. Tetap saja Anies gabener gak b… https://t.co/PW8sXillLE,-1
"@butterfly_hel Ibu Sukma pindah agama kok kadrun bisulan ya?

Setelah menghancurkan kerukunan masyarakat dg politik… https://t.co/VW2zS7g75m",-1
"@6undul0h Dari tahun 97 sebelum Anies Baswedan jadi Gubernur, dan baru dilaporkan ke Ombudsman tahun 2021, lah teru… https://t.co/01G2MqZyl7",0
"Dianggap Berjasa, Hari Ini Anies Baswedan Terima Gelar Kehormatan dari Bamus Betawi

 #Sindonews #BukanBeritaBiasa .https://t.co/8W2XqdQdZT",1
"#Sangat Realistis Bila PKS Mengusung Ganjar Pranowo - Anies Baswedan - Warta Ekonomi 
#GanjarPranowo #Ganjar 

https://t.co/gWyIDNTVJY",0
"@geloraco #Tenggelamkan_PDIP   Anies Baswedan di pasangkan dengan Puan,  ada epesode ke 2 dari Gus Dur.  Yaitu PENG… https://t.co/0iOm5FwMsk",-1
"@_LOVE_AG4EVER @WR_4AG226id Nestapa Warga Sunter, Tiap Malam Yasinan Agar Anies Menang, Sekarang Malah Digusur… https://t.co/Ergin8TiXw",-1
"@WR_4AG226id Nestapa Warga Sunter, Tiap Malam Yasinan Agar Anies Menang, Sekarang Malah Digusur… https://t.co/Pn1tAxIo1N",-1
"@tjhinfar21 @jokowi Wkwkwk....orang yg otaknya pas2an, prestasinya dibuat2 &amp; dipaksain, dibuatin video editan &amp; dib… https://t.co/EgwqGVSD9L",0
"@tatakujiyati @aniesbaswedan Tetap aja kata @FerdinandHaean3 dan @psi_id, Anies Baswedan gak kerja apa2.",-1
